gemelo,twin,Hermano nacido al mismo tiempo que tú,Sibling born at the same time as you,familia,advanced
huerfano,orphan,Niño sin padres vivos,A child without living parents,familia,advanced
viudo,widower,Hombre cuya esposa ha fallecido,A man whose wife has died,familia,advanced
medico,doctor,Profesional que cura enfermedades,Professional who cures illnesses,profesiones,beginner
maestro,teacher,Persona que enseña en una escuela,Person who teaches at a school,profesiones,beginner
chef,chef,Profesional que cocina en restaurantes,Professional who cooks in restaurants,profesiones,beginner
piloto,pilot,Persona que vuela aviones,Person who flies airplanes,profesiones,beginner
actor,actor,Persona que actúa en películas o teatro,Person who acts in movies or theater,profesiones,beginner
actriz,actress,Mujer que actúa en películas o teatro,Woman who acts in movies or theater,profesiones,beginner
pintor,painter,Artista que crea obras con pintura,Artist who creates works with paint,profesiones,beginner
musico,musician,Persona que toca instrumentos o canta,Person who plays instruments or sings,profesiones,beginner
juez,judge,Persona que decide casos en un tribunal,Person who decides cases in court,profesiones,advanced
chofer,driver,Persona que conduce vehículos,Person who drives vehicles,profesiones,beginner
monja,nun,Mujer religiosa que vive en un convento,Religious woman who lives in a convent,profesiones,advanced
cura,priest,Hombre religioso que dirige una iglesia,Religious man who leads a church,profesiones,advanced
sastre,tailor,Persona que hace y arregla ropa,Person who makes and fixes clothes,profesiones,advanced
minero,miner,Persona que trabaja bajo tierra,Person who works underground,profesiones,advanced
mesero,waiter,Persona que sirve comida en restaurantes,Person who serves food in restaurants,profesiones,beginner
obrero,worker,Persona que trabaja en construcción,Person who works in construction,profesiones,beginner
soldado,soldier,Persona que sirve en el ejército,Person who serves in the army,profesiones,beginner
payaso,clown,Persona que hace reír en el circo,Person who makes people laugh at the circus,profesiones,beginner
bombero,fireman,Persona que apaga incendios,Person who puts out fires,profesiones,beginner
policia,police,Persona que mantiene el orden público,Person who maintains public order,profesiones,beginner
cantante,singer,Persona que canta profesionalmente,Person who sings professionally,profesiones,beginner
abogado,lawyer,Profesional que defiende en juicios,Professional who defends in trials,profesiones,advanced
dentista,dentist,Profesional que cuida los dientes,Professional who takes care of teeth,profesiones,beginner
granjero,farmer,Persona que cultiva la tierra,Person who cultivates the land,profesiones,beginner
barbero,barber,Persona que corta el cabello,Person who cuts hair,profesiones,beginner
atleta,athlete,Persona que practica deportes,Person who practices sports,profesiones,beginner
poeta,poet,Persona que escribe poesía,Person who writes poetry,profesiones,advanced
espia,spy,Persona que obtiene información secreta,Person who obtains secret information,profesiones,advanced
monje,monk,Hombre religioso que vive en un monasterio,Religious man who lives in a monastery,profesiones,advanced
buzo,diver,Persona que se sumerge en el agua,Person who submerges in water,profesiones,advanced
herrero,smith,Persona que trabaja con metales y fuego,Person who works with metals and fire,profesiones,advanced
arquero,archer,Persona que dispara flechas con un arco,Person who shoots arrows with a bow,profesiones,advanced
amable,kind,Persona que trata bien a los demás,Person who treats others well,personalidad,beginner
alegre,cheerful,Persona que siempre está contenta,Person who is always happy,personalidad,beginner
triste,sad,Persona que siente pena o melancolía,Person who feels sorrow or melancholy,personalidad,beginner
timido,shy,Persona que le cuesta hablar con otros,Person who finds it hard to talk to others,personalidad,beginner
valiente,brave,Persona que no tiene miedo al peligro,Person who is not afraid of danger,personalidad,beginner
cobarde,coward,Persona que huye del peligro,Person who runs from danger,personalidad,advanced
honesto,honest,Persona que siempre dice la verdad,Person who always tells the truth,personalidad,beginner
leal,loyal,Persona fiel a sus amigos y familia,Person faithful to friends and family,personalidad,beginner
cruel,cruel,Persona que disfruta causar dolor,Person who enjoys causing pain,personalidad,advanced
terco,stubborn,Persona que no cambia de opinión,Person who does not change their mind,personalidad,advanced
celoso,jealous,Persona que siente envidia o celos,Person who feels envy or jealousy,personalidad,advanced
astuto,cunning,Persona muy lista y calculadora,Person who is very clever and calculating,personalidad,advanced
torpe,clumsy,Persona que se tropieza con facilidad,Person who trips easily,personalidad,beginner
sabio,wise,Persona con mucho conocimiento y juicio,Person with great knowledge and judgment,personalidad,advanced
necio,foolish,Persona que actúa sin pensar,Person who acts without thinking,personalidad,advanced
vago,lazy,Persona que no quiere trabajar,Person who does not want to work,personalidad,beginner
audaz,bold,Persona que se atreve a todo,Person who dares to do anything,personalidad,advanced
dulce,sweet,Persona cariñosa y tierna,Person who is affectionate and tender,personalidad,beginner
serio,serious,Persona que rara vez sonríe,Person who rarely smiles,personalidad,beginner
gracioso,funny,Persona que hace reír a los demás,Person who makes others laugh,personalidad,beginner
callado,quiet,Persona que habla muy poco,Person who speaks very little,personalidad,beginner
curioso,curious,Persona que quiere saber todo,Person who wants to know everything,personalidad,beginner
nervioso,nervous,Persona que se preocupa mucho,Person who worries a lot,personalidad,beginner
sincero,sincere,Persona que expresa lo que siente,Person who expresses what they feel,personalidad,beginner
egoista,selfish,Persona que solo piensa en sí misma,Person who only thinks of themselves,personalidad,advanced
generoso,generous,Persona que comparte con los demás,Person who shares with others,personalidad,beginner
maduro,mature,Persona que actúa con responsabilidad,Person who acts with responsibility,personalidad,advanced
rebelde,rebel,Persona que no sigue las reglas,Person who does not follow the rules,personalidad,advanced
sensible,sensible,Persona que siente las cosas con fuerza,Person who feels things deeply,personalidad,advanced
orgulloso,proud,Persona que se siente superior,Person who feels superior,personalidad,advanced
fiel,faithful,Persona que nunca traiciona,Person who never betrays,personalidad,advanced
alto,tall,Persona de gran estatura,Person of great height,apariencia,beginner
bajo,short,Persona de poca estatura,Person of little height,apariencia,beginner
gordo,fat,Persona con mucho peso corporal,Person with a lot of body weight,apariencia,beginner
flaco,thin,Persona muy delgada,Very thin person,apariencia,beginner
rubio,blond,Persona con cabello claro o dorado,Person with light or golden hair,apariencia,beginner
moreno,brunette,Persona con cabello o piel oscura,Person with dark hair or skin,apariencia,beginner
calvo,bald,Persona sin cabello en la cabeza,Person without hair on their head,apariencia,beginner
guapo,handsome,Hombre de aspecto atractivo,Man of attractive appearance,apariencia,beginner
bonita,pretty,Mujer de aspecto atractivo,Woman of attractive appearance,apariencia,beginner
feo,ugly,Persona de aspecto poco atractivo,Person of unattractive appearance,apariencia,beginner
joven,young,Persona de poca edad,Person of young age,apariencia,beginner
viejo,old,Persona de mucha edad,Person of old age,apariencia,beginner
fuerte,strong,Persona con mucha fuerza física,Person with a lot of physical strength,apariencia,beginner
debil,weak,Persona con poca fuerza física,Person with little physical strength,apariencia,beginner
peludo,hairy,Persona con mucho vello corporal,Person with a lot of body hair,apariencia,advanced
barbudo,bearded,Hombre con barba abundante,Man with a full beard,apariencia,advanced
pecoso,freckled,Persona con manchas pequeñas en la cara,Person with small spots on their face,apariencia,advanced
canoso,gray,Persona con cabello blanco o gris,Person with white or gray hair,apariencia,advanced
robusto,robust,Persona de cuerpo grande y fuerte,Person with a big and strong body,apariencia,advanced
esbelto,slender,Persona delgada y elegante,Thin and elegant person,apariencia,advanced
palido,pale,Persona con piel muy clara,Person with very light skin,apariencia,beginner
bronceado,tanned,Persona con piel oscurecida por el sol,Person with skin darkened by the sun,apariencia,advanced
rizado,curly,Persona con cabello ondulado,Person with wavy hair,apariencia,beginner
liso,straight,Persona con cabello sin ondas,Person with hair without waves,apariencia,beginner
musculoso,muscular,Persona con músculos muy marcados,Person with very defined muscles,apariencia,advanced
delgado,slim,Persona de cuerpo fino,Person with a thin body,apariencia,beginner
enano,dwarf,Persona de estatura muy baja,Person of very short stature,apariencia,advanced
gigante,giant,Persona de estatura muy alta,Person of very tall stature,apariencia,beginner
obeso,obese,Persona con exceso de peso,Person with excess weight,apariencia,advanced
atletico,athletic,Persona con cuerpo deportivo,Person with a sporty body,apariencia,beginner
elegante,elegant,Persona que viste con buen gusto,Person who dresses with good taste,apariencia,beginner
