acorde,chord,Combinación de tres o más notas simultáneas,Combination of three or more simultaneous notes,musica,advanced
sonata,sonata,Composición musical en varios movimientos,Musical composition in several movements,musica,advanced
opera,opera,Género teatral donde se canta toda la obra,Theatrical genre where the entire work is sung,musica,advanced
lirica,lyric,Relativo al canto y la poesía musical,Related to singing and musical poetry,musica,advanced
fagot,bassoon,Instrumento de viento madera grave y largo,Low-pitched long woodwind instrument,musica,advanced
pintura,painting,Arte de aplicar color sobre una superficie,Art of applying color on a surface,arte,beginner
lienzo,canvas,Tela sobre la que se pinta un cuadro,Fabric on which a painting is made,arte,beginner
color,color,Propiedad visual percibida por el ojo,Visual property perceived by the eye,arte,beginner
dibujo,drawing,Representación gráfica hecha con lápiz,Graphic representation made with pencil,arte,beginner
museo,museum,Lugar donde se exhiben obras de arte,Place where artworks are exhibited,arte,beginner
mural,mural,Pintura grande hecha directamente en una pared,Large painting made directly on a wall,arte,beginner
retrato,portrait,Representación artística del rostro de alguien,Artistic representation of someone's face,arte,beginner
marco,frame,Borde decorativo que rodea un cuadro,Decorative border surrounding a painting,arte,beginner
trazo,stroke,Línea hecha con un instrumento de dibujo,Line made with a drawing instrument,arte,beginner
arcilla,clay,Material moldeable usado en escultura,Moldable material used in sculpture,arte,beginner
tinta,ink,Líquido de color usado para escribir o dibujar,Colored liquid used for writing or drawing,arte,beginner
lapiz,pencil,Instrumento de grafito para dibujar,Graphite instrument for drawing,arte,beginner
oleo,oil,Técnica de pintura con pigmentos y aceite,Painting technique with pigments and oil,arte,beginner
galeria,gallery,Espacio dedicado a exhibir arte,Space dedicated to exhibiting art,arte,beginner
boceto,sketch,Dibujo rápido y preliminar de una obra,Quick preliminary drawing of a work,arte,advanced
fresco,fresco,Técnica de pintura sobre yeso húmedo,Painting technique on wet plaster,arte,advanced
grabado,etching,Técnica de impresión sobre metal o madera,Printing technique on metal or wood,arte,advanced
busto,bust,Escultura de la cabeza y hombros,Sculpture of the head and shoulders,arte,advanced
paleta,palette,Tabla donde el pintor mezcla los colores,Board where the painter mixes colors,arte,advanced
resina,resin,Material sintético usado en esculturas modernas,Synthetic material used in modern sculptures,arte,advanced
pastel,pastel,Técnica de dibujo con barras de pigmento suave,Drawing technique with soft pigment sticks,arte,advanced
vitral,stained,Panel decorativo de vidrios de colores,Decorative panel of colored glass,arte,advanced
torso,torso,Escultura del tronco del cuerpo humano,Sculpture of the human body trunk,arte,advanced
cincel,chisel,Herramienta para tallar piedra o madera,Tool for carving stone or wood,arte,advanced
molde,mold,Forma hueca para reproducir esculturas,Hollow form for reproducing sculptures,arte,advanced
leer,read,Actividad de interpretar texto escrito,Activity of interpreting written text,pasatiempos,beginner
cocina,cooking,Arte de preparar alimentos,Art of preparing food,pasatiempos,beginner
foto,photo,Imagen capturada con una cámara,Image captured with a camera,pasatiempos,beginner
juego,game,Actividad recreativa con reglas,Recreational activity with rules,pasatiempos,beginner
baile,dance,Movimiento del cuerpo al ritmo de la música,Body movement to the rhythm of music,pasatiempos,beginner
viaje,travel,Desplazarse a lugares nuevos por placer,Moving to new places for pleasure,pasatiempos,beginner
cine,cinema,Arte y entretenimiento de películas,Art and entertainment of films,pasatiempos,beginner
pesca,fishing,Actividad de capturar peces,Activity of catching fish,pasatiempos,beginner
jardin,garden,Espacio cultivado con plantas y flores,Cultivated space with plants and flowers,pasatiempos,beginner
puzzle,puzzle,Rompecabezas de piezas que se ensamblan,Jigsaw of pieces that fit together,pasatiempos,beginner
carta,card,Naipe usado en juegos de mesa,Playing card used in table games,pasatiempos,beginner
dado,dice,Cubo con números usado en juegos,Numbered cube used in games,pasatiempos,beginner
globo,balloon,Objeto inflable usado en fiestas y decoración,Inflatable object used in parties and decoration,pasatiempos,beginner
sello,stamp,Pieza coleccionable del correo postal,Collectible piece from postal mail,pasatiempos,beginner
cometa,kite,Objeto volador atado a un hilo que se eleva con el viento,Flying object tied to a string that rises with the wind,pasatiempos,beginner
costura,sewing,Arte de unir telas con hilo y aguja,Art of joining fabrics with thread and needle,pasatiempos,advanced
tejido,knitting,Crear tela entrelazando hilos con agujas,Creating fabric by interlacing yarn with needles,pasatiempos,advanced
ajedrez,chess,Juego de estrategia con piezas en un tablero,Strategy game with pieces on a board,pasatiempos,advanced
damas,checkers,Juego de tablero con fichas redondas,Board game with round pieces,pasatiempos,advanced
origami,origami,Arte japonés de plegar papel,Japanese art of paper folding,pasatiempos,advanced
bonsai,bonsai,Arte de cultivar árboles en miniatura,Art of growing miniature trees,pasatiempos,advanced
mosaico,mosaic,Crear imágenes con pequeñas piezas de colores,Creating images with small colored pieces,pasatiempos,advanced
camping,camping,Acampar al aire libre en la naturaleza,Sleeping outdoors in nature,pasatiempos,advanced
buceo,diving,Sumergirse bajo el agua con equipo especial,Submerging underwater with special equipment,pasatiempos,advanced
kayak,kayak,Navegar en una embarcación pequeña con remo doble,Navigating a small boat with a double paddle,pasatiempos,advanced
yoga,yoga,Práctica de posturas y respiración para el bienestar,Practice of postures and breathing for wellbeing,pasatiempos,advanced
