fregar,scrub,Limpiar frotando con fuerza,To clean by rubbing hard,limpieza,beginner
trapear,mop,Limpiar el suelo con un trapo húmedo,To clean the floor with a wet cloth,limpieza,beginner
lavar,wash,Limpiar con agua y jabón,To clean with water and soap,limpieza,beginner
secar,dry,Quitar la humedad de algo,To remove moisture from something,limpieza,beginner
planchar,iron,Alisar la ropa con calor,To smooth clothes with heat,limpieza,beginner
sacudir,shake,Quitar el polvo agitando,To remove dust by shaking,limpieza,beginner
tender,hang,Poner la ropa a secar al aire,To put clothes to air dry,limpieza,beginner
escoba,broom,Herramienta con cerdas para barrer,Tool with bristles for sweeping,limpieza,beginner
jabon,soap,Producto para limpiar y desinfectar,Product for cleaning and disinfecting,limpieza,beginner
polvo,dust,Partículas finas que se acumulan en muebles,Fine particles that accumulate on furniture,limpieza,beginner
trapo,rag,Tela vieja usada para limpiar,Old cloth used for cleaning,limpieza,beginner
cubo,bucket,Recipiente para llevar agua,Container for carrying water,limpieza,beginner
mancha,stain,Marca sucia en la ropa o superficie,Dirty mark on clothes or surface,limpieza,beginner
lejia,bleach,Producto químico para blanquear y desinfectar,Chemical product for whitening and disinfecting,limpieza,advanced
pulir,polish,Frotar para dar brillo a una superficie,To rub to give shine to a surface,limpieza,advanced
aspirar,vacuum,Limpiar con una aspiradora,To clean with a vacuum cleaner,limpieza,beginner
frotar,rub,Pasar la mano con presión para limpiar,To press and move hand to clean,limpieza,beginner
mugre,grime,Suciedad difícil de quitar,Dirt that is hard to remove,limpieza,advanced
colada,laundry,Ropa sucia lista para lavar,Dirty clothes ready to wash,limpieza,beginner
baldosa,tile,Pieza plana que cubre suelos y paredes,Flat piece covering floors and walls,limpieza,advanced
cepillo,brush,Herramienta con cerdas para fregar,Tool with bristles for scrubbing,limpieza,beginner
recoger,tidy,Ordenar y guardar cosas en su lugar,To organize and put things in place,limpieza,beginner
basura,trash,Desechos que se tiran,Waste that is thrown away,limpieza,beginner
grasa,grease,Sustancia aceitosa difícil de limpiar,Oily substance hard to clean,limpieza,advanced
vinagre,vinegar,Líquido ácido usado como limpiador natural,Acidic liquid used as natural cleaner,limpieza,advanced
ordenar,sort,Poner cada cosa en su sitio,To put each thing in its place,limpieza,beginner
sumidero,sinkhole,Conducto por donde sale el agua sucia,Pipe where dirty water flows out,limpieza,advanced
