pixel,pixel,Punto mínimo de color en una pantalla,Minimum color point on a screen,tecnologia,beginner
audio,audio,Sonido reproducido por un dispositivo,Sound played by a device,tecnologia,beginner
video,video,Grabación visual reproducida en pantalla,Visual recording played on screen,tecnologia,beginner
wifi,wifi,Conexión inalámbrica a internet,Wireless internet connection,tecnologia,beginner
blog,blog,Sitio web con publicaciones periódicas,Website with periodic publications,tecnologia,beginner
chip,chip,Circuito integrado dentro de un dispositivo,Integrated circuit inside a device,tecnologia,beginner
menu,menu,Lista de opciones en una aplicación,List of options in an application,tecnologia,beginner
raton,mouse,Dispositivo para mover el cursor en pantalla,Device for moving the cursor on screen,tecnologia,beginner
tablet,tablet,Dispositivo portátil con pantalla táctil,Portable device with a touch screen,tecnologia,beginner
celular,phone,Teléfono móvil con funciones inteligentes,Mobile phone with smart features,tecnologia,beginner
codigo,code,Instrucciones escritas para un programa,Written instructions for a program,tecnologia,advanced
servidor,server,Computadora que provee servicios a otras,Computer that provides services to others,tecnologia,advanced
sistema,system,Conjunto organizado de programas y hardware,Organized set of programs and hardware,tecnologia,advanced
binario,binary,Sistema numérico de ceros y unos,Number system of zeros and ones,tecnologia,advanced
dominio,domain,Nombre único que identifica un sitio web,Unique name that identifies a website,tecnologia,advanced
cifrado,encrypt,Proceso de proteger datos con un código,Process of protecting data with a code,tecnologia,advanced
parche,patch,Actualización que corrige errores de software,Update that fixes software errors,tecnologia,advanced
script,script,Archivo con instrucciones automatizadas,File with automated instructions,tecnologia,advanced
modulo,module,Componente independiente de un programa,Independent component of a program,tecnologia,advanced
kernel,kernel,Núcleo central del sistema operativo,Central core of the operating system,tecnologia,advanced
backup,backup,Copia de seguridad de archivos importantes,Safety copy of important files,tecnologia,advanced
debug,debug,Proceso de encontrar y corregir errores,Process of finding and fixing errors,tecnologia,advanced
proxy,proxy,Intermediario entre usuario y servidor,Intermediary between user and server,tecnologia,advanced
token,token,Código temporal para verificar identidad,Temporary code to verify identity,tecnologia,advanced
api,api,Interfaz para comunicar programas entre sí,Interface for programs to communicate,tecnologia,advanced
bot,bot,Programa que realiza tareas automáticas,Program that performs automatic tasks,tecnologia,advanced
log,log,Registro de eventos en un sistema,Record of events in a system,tecnologia,advanced
