relato,tale,Narración de hechos reales o ficticios,Narration of real or fictional events,comunicacion,advanced
cuento,story,Narración breve de ficción,Brief fiction narration,comunicacion,beginner
poema,poem,Composición literaria en verso,Literary composition in verse,comunicacion,advanced
ensayo,essay,Texto que analiza un tema con profundidad,Text that analyzes a topic in depth,comunicacion,advanced
resumen,summary,Versión breve de un texto más largo,Brief version of a longer text,comunicacion,beginner
titulo,title,Nombre que identifica una obra o texto,Name that identifies a work or text,comunicacion,beginner
parrafo,paragraph,Sección de un texto con idea principal,Section of a text with a main idea,comunicacion,advanced
dialogo,dialogue,Conversación entre dos o más personas,Conversation between two or more people,comunicacion,advanced
discurso,speech,Exposición oral ante un público,Oral presentation before an audience,comunicacion,advanced
emisora,station,Canal de radio o televisión que transmite,Radio or TV channel that broadcasts,comunicacion,advanced
lectura,reading,Acción de leer un texto,Action of reading a text,comunicacion,beginner
firma,signing,Nombre escrito para validar un documento,Name written to validate a document,comunicacion,beginner
cita,quote,Frase tomada de otro autor o fuente,Phrase taken from another author or source,comunicacion,advanced
blog,blog,Página web con publicaciones periódicas,Web page with periodic publications,comunicacion,beginner
trama,plot,Secuencia de eventos en una narración,Sequence of events in a narration,comunicacion,advanced
cronica,chronicle,Relato detallado de hechos en orden,Detailed account of events in order,comunicacion,advanced
