selva,jungle,Bosque tropical denso y húmedo,Dense and humid tropical forest,naturaleza,beginner
semilla,seed,De aquí nace una nueva planta,A new plant is born from this,naturaleza,beginner
raiz,root,Parte de la planta bajo la tierra,Part of the plant under the ground,naturaleza,beginner
tronco,trunk,Parte gruesa y central del árbol,Thick central part of the tree,naturaleza,beginner
costa,coast,Zona donde la tierra se encuentra con el mar,Zone where land meets the sea,naturaleza,beginner
valle,valley,Terreno bajo entre dos montañas,Low terrain between two mountains,naturaleza,beginner
cueva,cave,Cavidad natural en la roca,Natural cavity in the rock,naturaleza,advanced
volcan,volcano,Montaña que puede hacer erupción,Mountain that can erupt,naturaleza,advanced
cascada,waterfall,Agua que cae desde una altura,Water that falls from a height,naturaleza,advanced
arroyo,stream,Pequeño río que corre entre piedras,Small river that runs between stones,naturaleza,advanced
colina,hill,Elevación suave del terreno,Gentle elevation of the terrain,naturaleza,advanced
musgo,moss,Planta verde que crece sobre las rocas,Green plant that grows on rocks,naturaleza,advanced
coral,coral,Organismo marino que forma arrecifes,Marine organism that forms reefs,naturaleza,advanced
pantano,swamp,Terreno húmedo con agua estancada,Wet terrain with stagnant water,naturaleza,advanced
acantil,cliff,Borde rocoso alto junto al mar,High rocky edge by the sea,naturaleza,advanced
pradera,prairie,Llanura extensa cubierta de pasto,Extensive plain covered with grass,naturaleza,advanced
desierto,desert,Lugar árido con mucha arena y poco agua,Arid place with lots of sand and little water,naturaleza,advanced
glaciar,glacier,Masa enorme de hielo que se mueve lento,Huge mass of ice that moves slowly,naturaleza,advanced
manglar,mangrove,Bosque costero con raíces en el agua,Coastal forest with roots in water,naturaleza,advanced
helecho,fern,Planta antigua con hojas en forma de pluma,Ancient plant with feather-shaped leaves,naturaleza,advanced
liquen,lichen,Organismo que crece en rocas y troncos,Organism that grows on rocks and trunks,naturaleza,advanced
cumbre,summit,El punto más alto de una montaña,The highest point of a mountain,naturaleza,advanced
meseta,plateau,Terreno elevado y plano en la cima,Elevated flat terrain at the top,naturaleza,advanced
lluvia,rain,Agua que cae de las nubes,Water that falls from the clouds,clima,beginner
nieve,snow,Cristales blancos que caen en invierno,White crystals that fall in winter,clima,beginner
viento,wind,Aire que se mueve y sopla fuerte,Air that moves and blows hard,clima,beginner
nube,cloud,Masa blanca que flota en el cielo,White mass that floats in the sky,clima,beginner
frio,cold,Temperatura baja que te hace temblar,Low temperature that makes you shiver,clima,beginner
calor,heat,Sensación de temperatura alta en verano,Feeling of high temperature in summer,clima,beginner
hielo,ice,Agua congelada y muy fría,Frozen and very cold water,clima,beginner
rayo,lightning,Descarga eléctrica durante una tormenta,Electrical discharge during a storm,clima,beginner
trueno,thunder,Sonido fuerte después del relámpago,Loud sound after lightning,clima,beginner
niebla,fog,Nube baja que no deja ver bien,Low cloud that blocks your vision,clima,beginner
tormenta,storm,Lluvia fuerte con rayos y truenos,Heavy rain with lightning and thunder,clima,beginner
seco,dry,Sin humedad ni agua,Without moisture or water,clima,beginner
humedo,humid,Aire con mucha agua invisible,Air with lots of invisible water,clima,beginner
brisa,breeze,Viento suave y agradable,Soft and pleasant wind,clima,beginner
helada,frost,Capa fina de hielo en las mañanas frías,Thin layer of ice on cold mornings,clima,beginner
sombra,shade,Zona oscura donde no llega el sol,Dark area where the sun doesn't reach,clima,beginner
ola,wave,Movimiento del agua en el mar,Movement of water in the sea,clima,beginner
clima,climate,Condiciones del tiempo en una región,Weather conditions in a region,clima,beginner
verano,summer,Estación más calurosa del año,Hottest season of the year,clima,beginner
otono,autumn,Estación en que caen las hojas,Season when leaves fall,clima,beginner
nevada,snowfall,Cuando cae mucha nieve del cielo,When lots of snow falls from the sky,clima,beginner
granizo,hail,Bolas de hielo que caen del cielo,Balls of ice that fall from the sky,clima,advanced
sequia,drought,Período largo sin lluvia,Long period without rain,clima,advanced
ciclon,cyclone,Tormenta giratoria muy poderosa,Very powerful rotating storm,clima,advanced
monzon,monsoon,Viento estacional que trae lluvias,Seasonal wind that brings rains,clima,advanced
bruma,mist,Niebla ligera que aparece por la mañana,Light fog that appears in the morning,clima,advanced
rocio,dew,Gotas de agua que aparecen al amanecer,Water drops that appear at dawn,clima,advanced
escarcha,frost,Cristales de hielo sobre las superficies,Ice crystals on surfaces,clima,advanced
huracan,hurricane,Tormenta tropical con vientos extremos,Tropical storm with extreme winds,clima,advanced
relampag,lightning,Destello de luz en el cielo tormentoso,Flash of light in the stormy sky,clima,advanced
ventisca,blizzard,Tormenta de nieve con vientos fuertes,Snowstorm with strong winds,clima,advanced
marejada,surge,Subida anormal del nivel del mar,Abnormal rise in sea level,clima,advanced
llovizna,drizzle,Lluvia muy fina y suave,Very fine and gentle rain,clima,advanced
neblina,haze,Bruma ligera que reduce la visibilidad,Light mist that reduces visibility,clima,advanced
rafaga,gust,Golpe repentino y fuerte de viento,Sudden strong burst of wind,clima,advanced
tempestad,tempest,Tormenta violenta con mucha fuerza,Violent storm with great force,clima,advanced
bochorno,muggy,Calor sofocante con mucha humedad,Suffocating heat with high humidity,clima,advanced
celaje,skyscape,Aspecto del cielo con nubes coloridas,Appearance of the sky with colorful clouds,clima,advanced
ojo,eye,Órgano de la visión,Organ used for seeing,cuerpo,beginner
nariz,nose,Parte de la cara para oler,Facial feature used for smelling,cuerpo,beginner
boca,mouth,Se usa para hablar y comer,Used for speaking and eating,cuerpo,beginner
oreja,ear,Parte externa del oído,Outer part of the hearing organ,cuerpo,beginner
mano,hand,Extremidad con cinco dedos,Extremity with five fingers,cuerpo,beginner
pie,foot,Parte inferior de la pierna,Lower part of the leg,cuerpo,beginner
dedo,finger,Cada una de las partes de la mano,Each of the parts of the hand,cuerpo,beginner
brazo,arm,Extremidad superior del cuerpo,Upper limb of the body,cuerpo,beginner
pierna,leg,Extremidad inferior del cuerpo,Lower limb of the body,cuerpo,beginner
cabeza,head,Parte superior del cuerpo,Top part of the body,cuerpo,beginner
cuello,neck,Conecta la cabeza con el tronco,Connects the head to the torso,cuerpo,beginner
pecho,chest,Parte frontal del torso,Front part of the torso,cuerpo,beginner
espalda,back,Parte posterior del torso,Rear part of the torso,cuerpo,beginner
hombro,shoulder,Articulación entre brazo y torso,Joint between arm and torso,cuerpo,beginner
rodilla,knee,Articulación de la pierna,Joint in the middle of the leg,cuerpo,beginner
codo,elbow,Articulación del brazo,Joint in the middle of the arm,cuerpo,beginner
cara,face,Parte frontal de la cabeza,Front of the head,cuerpo,beginner
pelo,hair,Crece en la cabeza,Grows on the head,cuerpo,beginner
labio,lip,Borde de la boca,Edge of the mouth,cuerpo,beginner
lengua,tongue,Órgano muscular dentro de la boca,Muscular organ inside the mouth,cuerpo,beginner
diente,tooth,Pieza dura en la boca para masticar,Hard piece in the mouth for chewing,cuerpo,beginner
muneca,wrist,Articulación entre mano y brazo,Joint between hand and arm,cuerpo,beginner
tobillo,ankle,Articulación entre pie y pierna,Joint between foot and leg,cuerpo,beginner
cintura,waist,Parte estrecha del torso,Narrow part of the torso,cuerpo,beginner
cadera,hip,Articulación lateral del torso inferior,Lateral joint of the lower torso,cuerpo,beginner
ceja,eyebrow,Pelo sobre el ojo,Hair above the eye,cuerpo,beginner
pestana,eyelash,Pelo en el borde del párpado,Hair on the edge of the eyelid,cuerpo,beginner
mejilla,cheek,Lado de la cara bajo el ojo,Side of the face below the eye,cuerpo,beginner
menton,chin,Parte inferior de la cara,Lower part of the face,cuerpo,beginner
frente,forehead,Parte superior de la cara,Upper part of the face,cuerpo,beginner
pulmon,lung,Órgano para respirar,Organ used for breathing,cuerpo,advanced
higado,liver,Órgano que filtra la sangre,Organ that filters blood,cuerpo,advanced
rinon,kidney,Órgano que filtra desechos,Organ that filters waste,cuerpo,advanced
cerebro,brain,Órgano del pensamiento,Organ of thought,cuerpo,advanced
costilla,rib,Hueso que protege los pulmones,Bone that protects the lungs,cuerpo,advanced
columna,spine,Estructura ósea de la espalda,Bony structure of the back,cuerpo,advanced
craneo,skull,Hueso que protege el cerebro,Bone that protects the brain,cuerpo,advanced
arteria,artery,Vaso que lleva sangre del corazón,Vessel carrying blood from the heart,cuerpo,advanced
vena,vein,Vaso que lleva sangre al corazón,Vessel carrying blood to the heart,cuerpo,advanced
musculo,muscle,Tejido que permite el movimiento,Tissue that enables movement,cuerpo,advanced
hueso,bone,Estructura rígida del esqueleto,Rigid structure of the skeleton,cuerpo,advanced
piel,skin,Órgano que cubre todo el cuerpo,Organ that covers the entire body,cuerpo,beginner
sangre,blood,Líquido rojo vital del cuerpo,Vital red fluid of the body,cuerpo,advanced
nuca,nape,Parte posterior del cuello,Back of the neck,cuerpo,advanced
palma,palm,Parte interior de la mano,Inner part of the hand,cuerpo,beginner
talon,heel,Parte posterior del pie,Back part of the foot,cuerpo,beginner
pulgar,thumb,Dedo más grueso de la mano,Thickest finger of the hand,cuerpo,beginner
ombligo,navel,Cicatriz en el centro del abdomen,Scar in the center of the abdomen,cuerpo,beginner
garganta,throat,Parte interna del cuello,Inner part of the neck,cuerpo,beginner
axila,armpit,Zona bajo el hombro,Area under the shoulder,cuerpo,advanced
clavicula,clavicle,Hueso horizontal sobre el pecho,Horizontal bone above the chest,cuerpo,advanced
medico,doctor,Profesional que cura enfermedades,Professional who cures diseases,salud,beginner
clinico,clinical,Relativo al tratamiento de pacientes,Related to patient treatment,salud,advanced
salud,health,Estado de bienestar físico,State of physical wellbeing,salud,beginner
fiebre,fever,Temperatura corporal elevada,Elevated body temperature,salud,beginner
gripe,flu,Enfermedad viral respiratoria,Viral respiratory illness,salud,beginner
tos,cough,Expulsión brusca de aire,Sudden expulsion of air,salud,beginner
dolor,pain,Sensación desagradable del cuerpo,Unpleasant body sensation,salud,beginner
herida,wound,Lesión abierta en la piel,Open injury on the skin,salud,beginner
cura,cure,Remedio que elimina la enfermedad,Remedy that eliminates illness,salud,beginner
vacuna,vaccine,Previene enfermedades infecciosas,Prevents infectious diseases,salud,beginner
receta,recipe,Documento del médico para medicinas,Doctor's document for medicines,salud,beginner
pastilla,pill,Medicamento sólido para tragar,Solid medication to swallow,salud,beginner
jarabe,syrup,Medicamento líquido y dulce,Sweet liquid medication,salud,beginner
venda,bandage,Tira para cubrir una herida,Strip to cover a wound,salud,beginner
yeso,cast,Material duro para huesos rotos,Hard material for broken bones,salud,beginner
clinica,clinic,Centro médico pequeño,Small medical center,salud,beginner
farmacia,pharmacy,Tienda donde venden medicinas,Store where medicines are sold,salud,beginner
alergia,allergy,Reacción adversa a una sustancia,Adverse reaction to a substance,salud,beginner
asma,asthma,Dificultad crónica para respirar,Chronic difficulty breathing,salud,advanced
virus,virus,Agente infeccioso microscópico,Microscopic infectious agent,salud,advanced
cirugia,surgery,Operación médica invasiva,Invasive medical operation,salud,advanced
infarto,infarct,Bloqueo del flujo sanguíneo,Blockage of blood flow,salud,advanced
ulcera,ulcer,Llaga en tejido interno,Sore on internal tissue,salud,advanced
fractura,fracture,Rotura de un hueso,Breaking of a bone,salud,advanced
esguince,sprain,Lesión de un ligamento,Injury to a ligament,salud,advanced
sutura,suture,Puntos para cerrar una herida,Stitches to close a wound,salud,advanced
biopsia,biopsy,Extracción de tejido para análisis,Tissue extraction for analysis,salud,advanced
dosis,dose,Cantidad de medicamento a tomar,Amount of medication to take,salud,beginner
sintoma,symptom,Señal de una enfermedad,Sign of a disease,salud,advanced
cronica,chronic,Enfermedad de larga duración,Long-lasting disease,salud,advanced
terapia,therapy,Tratamiento para mejorar la salud,Treatment to improve health,salud,advanced
remedio,remedy,Sustancia que alivia un mal,Substance that relieves an ailment,salud,beginner
dieta,diet,Plan de alimentación saludable,Healthy eating plan,salud,beginner
pulso,pulse,Latido que se siente en la muñeca,Beat felt at the wrist,salud,beginner
presion,pressure,Fuerza de la sangre en las arterias,Force of blood in arteries,salud,advanced
oxigeno,oxygen,Gas esencial para respirar,Essential gas for breathing,salud,advanced
toxina,toxin,Sustancia venenosa del cuerpo,Poisonous substance in the body,salud,advanced
injerto,graft,Trasplante de tejido,Tissue transplant,salud,advanced
catarro,cold,Infección leve de las vías nasales,Mild infection of nasal passages,salud,beginner
mareo,vertigo,Sensación de que todo gira,Feeling that everything is spinning,salud,beginner
fatiga,fatigue,Cansancio extremo del cuerpo,Extreme tiredness of the body,salud,beginner
estres,stress,Tensión física o mental excesiva,Excessive physical or mental tension,salud,beginner
insomnio,insomnia,Dificultad para dormir,Difficulty sleeping,salud,advanced
embolia,embolism,Bloqueo de un vaso sanguíneo,Blockage of a blood vessel,salud,advanced
trombos,thrombus,Coágulo de sangre en un vaso,Blood clot in a vessel,salud,advanced
quiste,cyst,Saco cerrado lleno de líquido,Closed sac filled with fluid,salud,advanced
miopia,myopia,Dificultad para ver de lejos,Difficulty seeing far away,salud,advanced
caries,cavity,Deterioro del diente,Decay of the tooth,salud,beginner
falda,skirt,Prenda femenina que cubre desde la cintura,Female garment covering from the waist down,ropa,beginner
camisa,shirt,Prenda con botones para el torso,Buttoned garment for the upper body,ropa,beginner
gorra,cap,Accesorio para cubrir la cabeza con visera,Head accessory with a visor,ropa,beginner
bota,boot,Calzado alto que cubre el tobillo,Tall footwear covering the ankle,ropa,beginner
bufanda,scarf,Prenda larga para abrigar el cuello,Long garment to warm the neck,ropa,beginner
blusa,blouse,Prenda femenina ligera para el torso,Light female upper body garment,ropa,beginner
traje,suit,Conjunto formal de chaqueta y pantalón,Formal jacket and pants set,ropa,beginner
chaleco,vest,Prenda sin mangas que se usa sobre la camisa,Sleeveless garment worn over a shirt,ropa,advanced
guante,glove,Prenda que cubre la mano y los dedos,Garment covering the hand and fingers,ropa,beginner
media,sock,Prenda que cubre el pie dentro del zapato,Garment covering the foot inside a shoe,ropa,beginner
abrigo,coat,Prenda gruesa para protegerse del frío,Thick garment for cold weather protection,ropa,beginner
zapato,shoe,Calzado común que cubre el pie,Common footwear covering the foot,ropa,beginner
gafas,glasses,Accesorio óptico que se lleva en la cara,Optical accessory worn on the face,ropa,beginner
pijama,pajamas,Ropa cómoda para dormir,Comfortable clothing for sleeping,ropa,beginner
short,shorts,Pantalón corto para clima cálido,Short pants for warm weather,ropa,beginner
toga,gown,Vestimenta larga y ceremonial,Long ceremonial garment,ropa,advanced
capa,cape,Prenda suelta que cubre la espalda,Loose garment covering the back,ropa,advanced
boina,beret,Sombrero plano y redondo de origen francés,Flat round hat of French origin,ropa,advanced
delantal,apron,Prenda protectora usada al cocinar,Protective garment used while cooking,ropa,advanced
corbata,tie,Accesorio formal que se anuda al cuello,Formal accessory knotted at the neck,ropa,beginner
chaqueta,jacket,Prenda con mangas que se abre por delante,Sleeved garment that opens in front,ropa,beginner
sudadera,hoodie,Prenda deportiva con capucha,Sporty garment with a hood,ropa,beginner
bermuda,bermudas,Pantalón que llega hasta la rodilla,Pants reaching to the knee,ropa,advanced
cinto,belt,Accesorio para ajustar la cintura,Accessory to adjust the waist,ropa,advanced
malla,tights,Prenda elástica ajustada a las piernas,Elastic garment fitted to the legs,ropa,advanced
bata,robe,Prenda holgada para estar en casa,Loose garment for being at home,ropa,beginner
tanga,thong,Ropa interior mínima y ajustada,Minimal fitted underwear,ropa,advanced
rojo,red,Color de la sangre y las rosas,Color of blood and roses,colores,beginner
azul,blue,Color del cielo despejado,Color of the clear sky,colores,beginner
verde,green,Color de la hierba y las hojas,Color of grass and leaves,colores,beginner
negro,black,Color más oscuro que existe,The darkest color that exists,colores,beginner
blanco,white,Color de la nieve y las nubes,Color of snow and clouds,colores,beginner
gris,gray,Color entre el blanco y el negro,Color between white and black,colores,beginner
morado,purple,Color mezcla de rojo y azul,Color mixing red and blue,colores,beginner
naranja,orange,Color de la fruta cítrica del mismo nombre,Color of the citrus fruit of the same name,colores,beginner
marron,brown,Color de la tierra y la madera,Color of earth and wood,colores,beginner
dorado,golden,Color brillante del oro,Bright color of gold,colores,advanced
plata,silver,Color brillante del metal precioso,Bright color of the precious metal,colores,advanced
crema,cream,Color blanco amarillento suave,Soft yellowish white color,colores,advanced
lila,lilac,Color violeta pálido como la flor,Pale violet color like the flower,colores,advanced
celeste,sky,Color azul claro como el cielo,Light blue color like the sky,colores,beginner
turquesa,teal,Color azul verdoso como la piedra,Blue-green color like the stone,colores,advanced
ocre,ochre,Color terroso entre amarillo y marrón,Earthy color between yellow and brown,colores,advanced
cobre,copper,Color rojizo como el metal conductor,Reddish color like the conductive metal,colores,advanced
bronce,bronze,Color marrón metálico de la aleación,Metallic brown color of the alloy,colores,advanced
vino,wine,Color rojo oscuro como la bebida,Dark red color like the drink,colores,advanced
perla,pearl,Color blanco iridiscente como la gema,Iridescent white color like the gem,colores,advanced
granate,garnet,Color rojo oscuro como la piedra preciosa,Dark red color like the precious stone,colores,advanced
canela,cinnamon,Color marrón cálido como la especia,Warm brown color like the spice,colores,advanced
seda,silk,Tela suave y brillante de origen animal,Soft shiny fabric of animal origin,materiales,beginner
lana,wool,Fibra natural del pelo de oveja,Natural fiber from sheep hair,materiales,beginner
cuero,leather,Material resistente hecho de piel animal,Resistant material made from animal skin,materiales,beginner
raso,satin,Tela brillante y lisa al tacto,Shiny and smooth fabric to the touch,materiales,advanced
tul,tulle,Tela fina y transparente tipo red,Fine transparent net-like fabric,materiales,advanced
ante,suede,Cuero con superficie aterciopelada,Leather with a velvety surface,materiales,advanced
fieltro,felt,Tela gruesa hecha de fibras prensadas,Thick fabric made from pressed fibers,materiales,advanced
nailon,nylon,Fibra sintética muy resistente,Very resistant synthetic fiber,materiales,advanced
pana,cord,Tela con líneas verticales en relieve,Fabric with raised vertical lines,materiales,advanced
gamuza,chamois,Material suave usado para limpiar y vestir,Soft material used for cleaning and clothing,materiales,advanced
crespo,crepe,Tela con textura arrugada y ondulada,Fabric with wrinkled wavy texture,materiales,advanced
manta,fleece,Tela gruesa y cálida para abrigo,Thick warm fabric for warmth,materiales,beginner
yute,jute,Fibra vegetal áspera para sacos,Rough plant fiber used for sacks,materiales,advanced
batista,batiste,Tela muy fina y delicada de algodón,Very fine and delicate cotton fabric,materiales,advanced
cretona,chintz,Tela de algodón estampada y gruesa,Printed thick cotton fabric,materiales,advanced
dril,twill,Tejido diagonal resistente y duradero,Resistant and durable diagonal weave,materiales,advanced
hilo,thread,Fibra delgada para coser y tejer,Thin fiber for sewing and weaving,materiales,beginner
rejilla,mesh,Tejido abierto con forma de red,Open weave in net form,materiales,advanced
punto,knit,Tejido elástico hecho con agujas,Elastic fabric made with needles,materiales,beginner
amor,love,Sentimiento profundo de cariño hacia otra persona,Deep feeling of affection for another person,emociones,beginner
odio,hate,Sentimiento intenso de rechazo o aversión,Intense feeling of rejection or aversion,emociones,beginner
miedo,fear,Sensación de angustia ante un peligro,Feeling of distress in the face of danger,emociones,beginner
ira,anger,Furia intensa y descontrolada,Intense and uncontrolled fury,emociones,beginner
paz,peace,Estado de tranquilidad y calma interior,State of tranquility and inner calm,emociones,beginner
gozo,joy,Alegría intensa y profunda,Intense and deep happiness,emociones,beginner
pena,sorrow,Tristeza o dolor emocional,Sadness or emotional pain,emociones,beginner
culpa,guilt,Sentimiento de responsabilidad por un error,Feeling of responsibility for a mistake,emociones,advanced
enojo,anger,Irritación o molestia fuerte,Strong irritation or annoyance,emociones,beginner
celos,jealousy,Temor de perder el afecto de alguien,Fear of losing someone's affection,emociones,advanced
asco,disgust,Repugnancia o repulsión intensa,Intense repugnance or revulsion,emociones,beginner
calma,calm,Serenidad y ausencia de agitación,Serenity and absence of agitation,emociones,beginner
duelo,grief,Dolor profundo por una pérdida,Deep pain from a loss,emociones,advanced
orgullo,pride,Satisfacción por los logros propios,Satisfaction from one's own achievements,emociones,advanced
placer,pleasure,Sensación agradable de disfrute,Pleasant sensation of enjoyment,emociones,advanced
rabia,rage,Enfado violento y descontrolado,Violent and uncontrolled anger,emociones,beginner
temor,dread,Miedo anticipado ante algo incierto,Anticipated fear of something uncertain,emociones,advanced
dicha,bliss,Felicidad completa y absoluta,Complete and absolute happiness,emociones,advanced
alivio,relief,Sensación de descanso tras una preocupación,Feeling of rest after a worry,emociones,advanced
enfado,annoy,Estado de irritación o disgusto,State of irritation or displeasure,emociones,beginner
panico,panic,Miedo súbito e incontrolable,Sudden and uncontrollable fear,emociones,advanced
euforia,euphoria,Alegría exagerada y desbordante,Exaggerated and overflowing joy,emociones,advanced
verguenza,shame,Sentimiento de humillación o deshonra,Feeling of humiliation or dishonor,emociones,advanced
tristeza,sadness,Estado de ánimo decaído y melancólico,Low and melancholic mood,emociones,beginner
alegria,joy,Sentimiento de felicidad y contento,Feeling of happiness and contentment,emociones,beginner
angustia,anguish,Aflicción intensa y opresiva,Intense and oppressive affliction,emociones,advanced
rencor,grudge,Resentimiento persistente hacia alguien,Persistent resentment toward someone,emociones,advanced
hastio,disgust,Cansancio extremo o repugnancia,Extreme weariness or repugnance,emociones,advanced
asombro,awe,Sorpresa grande ante algo inesperado,Great surprise at something unexpected,emociones,advanced
afecto,fondness,Cariño y ternura hacia alguien,Warmth and tenderness toward someone,emociones,beginner
pasion,passion,Sentimiento muy intenso y arrebatador,Very intense and overwhelming feeling,emociones,advanced
espanto,fright,Terror repentino y paralizante,Sudden and paralyzing terror,emociones,advanced
recelo,distrust,Desconfianza o sospecha hacia alguien,Mistrust or suspicion toward someone,emociones,advanced
comer,eat,Ingerir alimentos por la boca,To ingest food through the mouth,verbos,beginner
beber,drink,Ingerir líquidos,To ingest liquids,verbos,beginner
vivir,live,Existir y tener vida,To exist and have life,verbos,beginner
morir,die,Dejar de vivir o existir,To cease living or existing,verbos,beginner
correr,run,Moverse rápidamente con las piernas,To move quickly with one's legs,verbos,beginner
saltar,jump,Elevarse del suelo con impulso,To rise from the ground with momentum,verbos,beginner
nadar,swim,Moverse en el agua con el cuerpo,To move in water with one's body,verbos,beginner
leer,read,Interpretar texto escrito,To interpret written text,verbos,beginner
cantar,sing,Producir sonidos musicales con la voz,To produce musical sounds with the voice,verbos,beginner
bailar,dance,Mover el cuerpo al ritmo de la música,To move the body to the rhythm of music,verbos,beginner
hablar,speak,Comunicarse usando palabras,To communicate using words,verbos,beginner
pensar,think,Usar la mente para razonar,To use the mind to reason,verbos,beginner
sentir,feel,Percibir sensaciones o emociones,To perceive sensations or emotions,verbos,beginner
crear,create,Producir algo nuevo o original,To produce something new or original,verbos,advanced
buscar,search,Intentar encontrar algo o a alguien,To try to find something or someone,verbos,beginner
pedir,ask,Solicitar algo a otra persona,To request something from another person,verbos,beginner
dar,give,Entregar algo a otra persona,To hand something to another person,verbos,beginner
ver,see,Percibir con los ojos,To perceive with the eyes,verbos,beginner
oir,hear,Percibir sonidos con los oídos,To perceive sounds with the ears,verbos,beginner
abrir,open,Hacer que algo deje de estar cerrado,To make something no longer closed,verbos,beginner
cerrar,close,Hacer que algo quede tapado o sellado,To make something covered or sealed,verbos,beginner
