nautilo,nautilus,Molusco antiguo con concha en espiral,Ancient mollusk with spiral shell,marinos,advanced
vieira,scallop,Molusco con concha en forma de abanico,Mollusk with a fan-shaped shell,marinos,advanced
bagre,catfish,Pez de río con bigotes largos,River fish with long whiskers,marinos,advanced
pargo,snapper,Pez tropical rojo muy popular en cocina,Red tropical fish popular in cooking,marinos,advanced
colibri,sunbird,Ave diminuta que aletea muy rápido,Tiny bird that flaps its wings very fast,aves,beginner
loro,parrot,Ave tropical que puede hablar,Tropical bird that can talk,aves,beginner
paloma,dove,Ave gris común en las ciudades,Common gray bird in cities,aves,beginner
cotorra,parakeet,Ave verde ruidosa que vive en bandadas,Noisy green bird that lives in flocks,aves,beginner
cisne,swan,Ave blanca elegante que nada en lagos,Elegant white bird that swims in lakes,aves,beginner
pavo,turkey,Ave grande que comemos en fiestas,Large bird we eat at celebrations,aves,beginner
ganso,goose,Ave ruidosa que cuida su territorio,Noisy bird that guards its territory,aves,beginner
canario,canary,Ave pequeña amarilla que canta bonito,Small yellow bird that sings beautifully,aves,beginner
gorrion,sparrow,Ave pequeña marrón muy común,Very common small brown bird,aves,beginner
flamenco,flamingo,Ave rosada que se para en una pata,Pink bird that stands on one leg,aves,beginner
tucan,toucan,Ave tropical con pico enorme y colorido,Tropical bird with huge colorful beak,aves,beginner
condor,condor,Ave enorme que vuela sobre los Andes,Huge bird that flies over the Andes,aves,beginner
pelicano,pelican,Ave con bolsa grande bajo el pico,Bird with a large pouch under its beak,aves,beginner
lechuza,owl,Ave nocturna que caza ratones,Nocturnal bird that hunts mice,aves,advanced
golondri,swallow,Ave migratoria que anuncia la primavera,Migratory bird that announces spring,aves,advanced
perdiz,partridge,Ave de caza que corre por el suelo,Game bird that runs on the ground,aves,advanced
codorniz,quail,Ave pequeña de caza con plumas moteadas,Small game bird with speckled feathers,aves,advanced
garza,heron,Ave alta y delgada que pesca en ríos,Tall slender bird that fishes in rivers,aves,advanced
grulla,crane,Ave grande que migra en formación,Large bird that migrates in formation,aves,advanced
cacatua,cockatoo,Ave blanca con cresta que grita fuerte,White crested bird that screams loudly,aves,advanced
cernical,kestrel,Ave rapaz pequeña que se cierne en el aire,Small bird of prey that hovers in the air,aves,advanced
urraca,magpie,Ave blanca y negra que roba objetos,Black and white bird that steals objects,aves,advanced
buitre,vulture,Ave carroñera que vuela en círculos,Scavenger bird that flies in circles,aves,advanced
mirlo,blackbird,Ave negra con pico amarillo que canta,Black bird with yellow beak that sings,aves,advanced
ruisenor,songbird,Ave famosa por su canto nocturno,Bird famous for its nighttime song,aves,advanced
alondra,lark,Ave que canta mientras vuela alto,Bird that sings while flying high,aves,advanced
martin,fisher,Ave colorida que pesca en picada,Colorful bird that fishes by diving,aves,advanced
guacamay,macaw,Loro grande y colorido de la selva,Large colorful parrot of the jungle,aves,advanced
faisan,pheasant,Ave de caza con plumas muy vistosas,Game bird with very showy feathers,aves,advanced
ibis,ibis,Ave zancuda con pico largo y curvo,Wading bird with a long curved beak,aves,advanced
