tos,cough,Expulsión brusca de aire,Sudden expulsion of air,salud,beginner
dolor,pain,Sensación desagradable del cuerpo,Unpleasant body sensation,salud,beginner
herida,wound,Lesión abierta en la piel,Open injury on the skin,salud,beginner
cura,cure,Remedio que elimina la enfermedad,Remedy that eliminates illness,salud,beginner
vacuna,vaccine,Previene enfermedades infecciosas,Prevents infectious diseases,salud,beginner
receta,recipe,Documento del médico para medicinas,Doctor's document for medicines,salud,beginner
pastilla,pill,Medicamento sólido para tragar,Solid medication to swallow,salud,beginner
jarabe,syrup,Medicamento líquido y dulce,Sweet liquid medication,salud,beginner
venda,bandage,Tira para cubrir una herida,Strip to cover a wound,salud,beginner
yeso,cast,Material duro para huesos rotos,Hard material for broken bones,salud,beginner
clinica,clinic,Centro médico pequeño,Small medical center,salud,beginner
farmacia,pharmacy,Tienda donde venden medicinas,Store where medicines are sold,salud,beginner
alergia,allergy,Reacción adversa a una sustancia,Adverse reaction to a substance,salud,beginner
asma,asthma,Dificultad crónica para respirar,Chronic difficulty breathing,salud,advanced
virus,virus,Agente infeccioso microscópico,Microscopic infectious agent,salud,advanced
bacteria,bacteria,Microorganismo unicelular,Single-celled microorganism,salud,advanced
cirugia,surgery,Operación médica invasiva,Invasive medical operation,salud,advanced
anemia,anemia,Falta de glóbulos rojos,Lack of red blood cells,salud,advanced
diabetes,diabetes,Enfermedad del azúcar en sangre,Blood sugar disease,salud,advanced
infarto,infarct,Bloqueo del flujo sanguíneo,Blockage of blood flow,salud,advanced
tumor,tumor,Masa anormal de tejido,Abnormal mass of tissue,salud,advanced
ulcera,ulcer,Llaga en tejido interno,Sore on internal tissue,salud,advanced
fractura,fracture,Rotura de un hueso,Breaking of a bone,salud,advanced
esguince,sprain,Lesión de un ligamento,Injury to a ligament,salud,advanced
sutura,suture,Puntos para cerrar una herida,Stitches to close a wound,salud,advanced
biopsia,biopsy,Extracción de tejido para análisis,Tissue extraction for analysis,salud,advanced
dosis,dose,Cantidad de medicamento a tomar,Amount of medication to take,salud,beginner
sintoma,symptom,Señal de una enfermedad,Sign of a disease,salud,advanced
cronica,chronic,Enfermedad de larga duración,Long-lasting disease,salud,advanced
terapia,therapy,Tratamiento para mejorar la salud,Treatment to improve health,salud,advanced
remedio,remedy,Sustancia que alivia un mal,Substance that relieves an ailment,salud,beginner
reposo,rest,Descanso para recuperarse,Rest to recover,salud,beginner
dieta,diet,Plan de alimentación saludable,Healthy eating plan,salud,beginner
pulso,pulse,Latido que se siente en la muñeca,Beat felt at the wrist,salud,beginner
presion,pressure,Fuerza de la sangre en las arterias,Force of blood in arteries,salud,advanced
oxigeno,oxygen,Gas esencial para respirar,Essential gas for breathing,salud,advanced
plasma,plasma,Parte líquida de la sangre,Liquid part of blood,salud,advanced
toxina,toxin,Sustancia venenosa del cuerpo,Poisonous substance in the body,salud,advanced
injerto,graft,Trasplante de tejido,Tissue transplant,salud,advanced
catarro,cold,Infección leve de las vías nasales,Mild infection of nasal passages,salud,beginner
nausea,nausea,Sensación de querer vomitar,Feeling of wanting to vomit,salud,beginner
mareo,vertigo,Sensación de que todo gira,Feeling that everything is spinning,salud,beginner
fatiga,fatigue,Cansancio extremo del cuerpo,Extreme tiredness of the body,salud,beginner
estres,stress,Tensión física o mental excesiva,Excessive physical or mental tension,salud,beginner
insomnio,insomnia,Dificultad para dormir,Difficulty sleeping,salud,advanced
otitis,otitis,Infección del oído,Infection of the ear,salud,advanced
angina,angina,Dolor en el pecho por el corazón,Chest pain from the heart,salud,advanced
edema,edema,Hinchazón por acumulación de líquido,Swelling from fluid buildup,salud,advanced
sepsis,sepsis,Infección grave generalizada,Severe generalized infection,salud,advanced
embolia,embolism,Bloqueo de un vaso sanguíneo,Blockage of a blood vessel,salud,advanced
trombos,thrombus,Coágulo de sangre en un vaso,Blood clot in a vessel,salud,advanced
quiste,cyst,Saco cerrado lleno de líquido,Closed sac filled with fluid,salud,advanced
miopia,myopia,Dificultad para ver de lejos,Difficulty seeing far away,salud,advanced
caries,cavity,Deterioro del diente,Decay of the tooth,salud,beginner
