recelo,distrust,Desconfianza o sospecha hacia alguien,Mistrust or suspicion toward someone,emociones,advanced
comer,eat,Ingerir alimentos por la boca,To ingest food through the mouth,verbos,beginner
beber,drink,Ingerir líquidos,To ingest liquids,verbos,beginner
vivir,live,Existir y tener vida,To exist and have life,verbos,beginner
morir,die,Dejar de vivir o existir,To cease living or existing,verbos,beginner
dormir,sleep,Descansar en estado de sueño,To rest in a state of sleep,verbos,beginner
correr,run,Moverse rápidamente con las piernas,To move quickly with one's legs,verbos,beginner
saltar,jump,Elevarse del suelo con impulso,To rise from the ground with momentum,verbos,beginner
nadar,swim,Moverse en el agua con el cuerpo,To move in water with one's body,verbos,beginner
leer,read,Interpretar texto escrito,To interpret written text,verbos,beginner
cantar,sing,Producir sonidos musicales con la voz,To produce musical sounds with the voice,verbos,beginner
bailar,dance,Mover el cuerpo al ritmo de la música,To move the body to the rhythm of music,verbos,beginner
hablar,speak,Comunicarse usando palabras,To communicate using words,verbos,beginner
pensar,think,Usar la mente para razonar,To use the mind to reason,verbos,beginner
sentir,feel,Percibir sensaciones o emociones,To perceive sensations or emotions,verbos,beginner
crear,create,Producir algo nuevo o original,To produce something new or original,verbos,advanced
buscar,search,Intentar encontrar algo o a alguien,To try to find something or someone,verbos,beginner
pedir,ask,Solicitar algo a otra persona,To request something from another person,verbos,beginner
dar,give,Entregar algo a otra persona,To hand something to another person,verbos,beginner
ver,see,Percibir con los ojos,To perceive with the eyes,verbos,beginner
oir,hear,Percibir sonidos con los oídos,To perceive sounds with the ears,verbos,beginner
abrir,open,Hacer que algo deje de estar cerrado,To make something no longer closed,verbos,beginner
cerrar,close,Hacer que algo quede tapado o sellado,To make something covered or sealed,verbos,beginner
subir,climb,Ir hacia arriba o ascender,To go upward or ascend,verbos,beginner
bajar,descend,Ir hacia abajo o descender,To go downward or descend,verbos,beginner
poner,put,Colocar algo en un lugar,To place something in a location,verbos,beginner
tomar,take,Agarrar o coger algo con la mano,To grab or seize something with the hand,verbos,beginner
jugar,play,Realizar una actividad recreativa,To engage in a recreational activity,verbos,beginner
volar,fly,Moverse por el aire con alas,To move through the air with wings,verbos,beginner
llorar,cry,Derramar lágrimas por emoción o dolor,To shed tears from emotion or pain,verbos,beginner
reir,laugh,Expresar alegría con sonidos vocales,To express joy with vocal sounds,verbos,beginner
sonar,dream,Imaginar cosas mientras se duerme,To imagine things while sleeping,verbos,beginner
mentir,lie,Decir algo que no es verdad,To say something that is not true,verbos,advanced
sufrir,suffer,Padecer dolor físico o emocional,To endure physical or emotional pain,verbos,advanced
elegir,choose,Seleccionar entre varias opciones,To select among several options,verbos,advanced
romper,break,Separar algo en pedazos,To separate something into pieces,verbos,beginner
seguir,follow,Ir detrás de alguien o algo,To go behind someone or something,verbos,beginner
perder,lose,Dejar de tener algo que se poseía,To no longer have something one possessed,verbos,beginner
ganar,win,Obtener la victoria en una competencia,To obtain victory in a competition,verbos,beginner
grande,big,De tamaño superior al normal,Of a size larger than normal,adjetivos,beginner
alto,tall,De estatura elevada,Of elevated stature,adjetivos,beginner
bajo,short,De poca estatura o altura,Of little stature or height,adjetivos,beginner
largo,long,De gran extensión en longitud,Of great extension in length,adjetivos,beginner
corto,brief,De poca extensión o duración,Of little extension or duration,adjetivos,beginner
nuevo,new,Que existe desde hace poco tiempo,That has existed for a short time,adjetivos,beginner
viejo,old,Que tiene muchos años de existencia,That has many years of existence,adjetivos,beginner
bueno,good,De cualidades positivas y deseables,Of positive and desirable qualities,adjetivos,beginner
malo,bad,De cualidades negativas o perjudiciales,Of negative or harmful qualities,adjetivos,beginner
bonito,pretty,Agradable a la vista y atractivo,Pleasant to the eye and attractive,adjetivos,beginner
feo,ugly,Desagradable a la vista,Unpleasant to the eye,adjetivos,beginner
fuerte,strong,Que tiene mucha fuerza o resistencia,That has a lot of strength or resistance,adjetivos,beginner
debil,weak,Que carece de fuerza o vigor,That lacks strength or vigor,adjetivos,beginner
rapido,fast,Que se mueve con gran velocidad,That moves with great speed,adjetivos,beginner
lento,slow,Que se mueve con poca velocidad,That moves with little speed,adjetivos,beginner
dulce,sweet,De sabor agradable como el azúcar,Of pleasant flavor like sugar,adjetivos,beginner
amargo,bitter,De sabor desagradable y áspero,Of unpleasant and harsh flavor,adjetivos,advanced
caliente,hot,De temperatura elevada,Of elevated temperature,adjetivos,beginner
frio,cold,De temperatura baja,Of low temperature,adjetivos,beginner
limpio,clean,Libre de suciedad o impurezas,Free of dirt or impurities,adjetivos,beginner
sucio,dirty,Que tiene suciedad o manchas,That has dirt or stains,adjetivos,beginner
rico,rich,Que posee mucha riqueza o abundancia,That possesses much wealth or abundance,adjetivos,beginner
pobre,poor,Que carece de recursos económicos,That lacks economic resources,adjetivos,beginner
joven,young,De poca edad o reciente,Of little age or recent,adjetivos,beginner
sabio,wise,Que posee gran conocimiento y prudencia,That possesses great knowledge and prudence,adjetivos,advanced
torpe,clumsy,Que carece de habilidad o destreza,That lacks ability or dexterity,adjetivos,advanced
vago,lazy,Que evita el trabajo o el esfuerzo,That avoids work or effort,adjetivos,advanced
bravo,brave,Valiente y con mucho coraje,Courageous and with much bravery,adjetivos,beginner
timido,shy,Que siente vergüenza o inseguridad social,That feels embarrassment or social insecurity,adjetivos,advanced
amable,kind,Que trata a los demás con cortesía,That treats others with courtesy,adjetivos,beginner
cruel,cruel,Que causa sufrimiento sin compasión,That causes suffering without compassion,adjetivos,advanced
humilde,humble,Que no presume de sus cualidades,That does not boast of its qualities,adjetivos,advanced
terco,stubborn,Que no cambia de opinión fácilmente,That does not change opinion easily,adjetivos,advanced
vivo,alive,Que tiene vida y energía,That has life and energy,adjetivos,beginner
sano,healthy,En buen estado de salud,In good state of health,adjetivos,beginner
enfermo,sick,Que padece una enfermedad,That suffers from an illness,adjetivos,beginner
oscuro,dark,Con poca o ninguna luz,With little or no light,adjetivos,beginner
claro,clear,Con mucha luz o fácil de entender,With much light or easy to understand,adjetivos,beginner
ancho,wide,De gran extensión lateral,Of great lateral extension,adjetivos,advanced
estrecho,narrow,De poca extensión lateral,Of little lateral extension,adjetivos,advanced
